Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Total.Injuries
Accident,CEN13LA072,2012-11-25,"DeRidder, LA",United States,Non-Fatal,Substantial,Airplane,beech,S35,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,unknown,1.0
Accident,WPR13FA061,2012-11-25,"Aurora, UT",United States,Fatal,Substantial,Airplane,piper,PA28,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,unknown,3.0
Accident,WPR13FA056,2012-11-26,"Scio, OR",United States,Fatal,Substantial,Airplane,mcdaniel,RV-6-CH,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,unknown,2.0
Accident,CEN13FA073,2012-11-27,"Wells, TX",United States,Fatal,Substantial,Airplane,cessna,421C,No,2.0,Reciprocating,Business,1.0,0.0,0.0,0.0,IMC,unknown,1.0
Accident,CEN13LA076,2012-11-28,"Lansing, MI",United States,Non-Fatal,Substantial,Airplane,cessna,177RG,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,unknown,0.0
Accident,CEN13FA078,2012-11-28,"Clutier, IA",United States,Fatal,Substantial,Airplane,taylorcraft,BC12-D,No,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,unknown,2.0
Accident,ERA13LA069,2012-11-28,"Merritt Island, FL",United States,Non-Fatal,Substantial,Airplane,lawson j/bowie r/smith m,CA-8,No,1.0,Turbo Prop,Personal,0.0,1.0,1.0,0.0,VMC,unknown,2.0
Accident,CEN13FA081,2012-11-29,"Blair, NE",United States,Fatal,Substantial,Airplane,ercoupe,415-C,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,1.0
Accident,CEN13FA080,2012-11-30,"Bryans Corner, OK",United States,Non-Fatal,Substantial,Airplane,cessna,208B,No,1.0,Turbo Prop,unknown,0.0,1.0,0.0,0.0,VMC,unknown,1.0
Accident,ERA13FA071,2012-12-01,"Pahokee, FL",United States,Fatal,Substantial,Airplane,green gary e,THORP T-18,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,1.0
Accident,ERA13LA072,2012-12-01,"Carthage, NC",United States,Non-Fatal,Substantial,Airplane,hansen david daniel,RV-4,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,unknown,2.0
Accident,CEN13CA084,2012-12-01,"Melbourne, AR",United States,Non-Fatal,Substantial,Airplane,american champion aircraft,8KCAB,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,ERA13CA073,2012-12-01,"Fort Lauderdale, FL",United States,Non-Fatal,Substantial,Airplane,beech,B19,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,unknown,0.0
Accident,CEN13CA090,2012-12-01,"McKinney, TX",United States,Non-Fatal,Substantial,Airplane,cessna,172N,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,unknown,0.0
Accident,CEN13FA082,2012-12-02,"Correctionville, IA",United States,Fatal,Substantial,Airplane,beech,P35,No,1.0,Reciprocating,Personal,2.0,0.0,1.0,0.0,VMC,unknown,3.0
Accident,CEN13CA083,2012-12-02,"Durango, CO",United States,Non-Fatal,Substantial,Airplane,mooney airplane co inc,M20TN,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,CEN13FA085,2012-12-02,"Greensburg, IN",United States,Fatal,Destroyed,Airplane,piper,PA 46-350P,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,IMC,unknown,4.0
Accident,WPR13LA062,2012-12-02,"Kahului, HI",United States,Fatal,Substantial,Airplane,cessna,172S,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,1.0
Accident,ERA13LA075,2012-12-02,"Albemarle, NC",United States,Non-Fatal,Minor,Airplane,cessna,172F,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,ERA13LA076,2012-12-02,"Collegedale, TN",United States,Fatal,Substantial,Airplane,cassutt,SPORT RACER,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,1.0
Accident,WPR13LA063,2012-12-02,"Billings, MT",United States,Non-Fatal,Substantial,Airplane,aerotek,PITTS S-1T,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,CEN13LA088,2012-12-03,"Rochester, MN",United States,Non-Fatal,Substantial,Airplane,cessna,172M,No,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,IMC,unknown,4.0
Accident,ANC13LA012,2012-12-03,"Mekoryuk, AK",United States,Non-Fatal,Substantial,Airplane,cessna,208B,No,1.0,Turbo Prop,unknown,0.0,1.0,0.0,8.0,VMC,unknown,1.0
Accident,ERA13CA081,2012-12-03,"Knoxville, TN",United States,Non-Fatal,Substantial,Airplane,beech,F90,No,2.0,Turbo Prop,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,CEN13FA089,2012-12-04,"Manhattan, IL",United States,Fatal,Substantial,Airplane,beech,58,No,2.0,Reciprocating,Aerial Observation,1.0,0.0,0.0,0.0,VMC,unknown,1.0
Accident,ERA13CA079,2012-12-04,"Easton, MD",United States,Non-Fatal,Substantial,Airplane,piper,PA-32-300,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,ANC13WA013,2012-12-05,"Slave Lake, Alberta, Canada",Canada,Fatal,Substantial,unknown,robinson,R44,No,0.0,unknown,unknown,1.0,0.0,0.0,0.0,UNK,unknown,1.0
Accident,CEN13LA091,2012-12-05,"Halfway, MO",United States,Non-Fatal,Substantial,Airplane,stinson,108-2,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,unknown,1.0
Accident,CEN13LA095,2012-12-05,"Gurdon, AR",United States,Non-Fatal,Substantial,Airplane,mooney,M20E,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,DCA13CA066,2012-12-05,"New York, NY",United States,Non-Fatal,Substantial,Airplane,bombardier inc,CL-600-2B19,No,2.0,Turbo Fan,unknown,0.0,0.0,0.0,53.0,VMC,unknown,0.0
Accident,CEN13LA094,2012-12-06,"Adrian, MI",United States,Non-Fatal,Substantial,Airplane,lsa america inc,ALLEGRO,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,CEN13CA093,2012-12-06,"Eden Prairie, MN",United States,Non-Fatal,Substantial,Airplane,cirrus,SR22,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,CEN13LA104,2012-12-07,"Arcola, TX",United States,Non-Fatal,Substantial,Airplane,cessna,172M,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,WPR13CA065,2012-12-08,"Tehachapi, CA",United States,Non-Fatal,Substantial,Airplane,bellanca,7ECA,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,IMC,unknown,0.0
Accident,ERA13FA082,2012-12-08,"Lake Worth, FL",United States,Fatal,Substantial,Airplane,cessna,421C,No,2.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,1.0
Accident,CEN13WA092,2012-12-08,"Melbach, Germany",Germany,Fatal,Substantial,Airplane,piper aircraft corporation,PA-32-301,No,1.0,unknown,unknown,8.0,0.0,0.0,0.0,VMC,unknown,8.0
Accident,CEN13LA097,2012-12-08,"Moody, TX",United States,Non-Fatal,Substantial,Airplane,north american,T-28C,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,unknown,2.0
Accident,CEN13FA101,2012-12-08,"Detroit Lakes, MN",United States,Non-Fatal,Substantial,Airplane,cessna,501,No,2.0,Turbo Fan,Personal,0.0,0.0,0.0,6.0,IMC,unknown,0.0
Accident,DCA13RA025,2012-12-09,"Monterrey, Mexico",Mexico,Fatal,Destroyed,Airplane,learjet inc,25,No,2.0,Turbo Jet,Executive/corporate,7.0,0.0,0.0,0.0,UNK,unknown,7.0
Accident,ERA13LA084,2012-12-09,"Brandon, MS",United States,Non-Fatal,Substantial,Airplane,merritt leslie r,KELLY D,Yes,1.0,Reciprocating,Instructional,0.0,1.0,0.0,1.0,VMC,unknown,1.0
Accident,ERA13FA083,2012-12-11,"Lake Park, GA",United States,Fatal,Substantial,Airplane,diamond aircraft ind inc,DA 40,No,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,unknown,1.0
Accident,CEN13LA103,2012-12-11,"Dekalb, IL",United States,Non-Fatal,Substantial,Airplane,auman jl,T-51,Yes,1.0,Reciprocating,Flight Test,0.0,0.0,1.0,0.0,VMC,unknown,1.0
Accident,CEN13CA108,2012-12-11,"Okaton, SD",United States,Non-Fatal,Substantial,Airplane,piper,PA-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,ERA13CA092,2012-12-11,"Lynchburg, VA",United States,Non-Fatal,Substantial,Airplane,liberty aerospace incorporated,XL-2,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,ERA13WA089,2012-12-12,"Zulia, Colombia",Colombia,Fatal,Destroyed,unknown,piper,PA34,No,0.0,Reciprocating,Unknown,4.0,0.0,0.0,0.0,IMC,unknown,4.0
Accident,CEN13FA100,2012-12-13,"Combine, TX",United States,Fatal,Substantial,Airplane,aerovodochody,L-29 DELFIN,No,1.0,Turbo Jet,Personal,2.0,0.0,0.0,0.0,VMC,unknown,2.0
Accident,ANC13LA016,2012-12-13,"Juneau, AK",United States,Non-Fatal,Substantial,Airplane,cessna,150C,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,ERA13CA086,2012-12-13,"Murfreesboro, TN",United States,Non-Fatal,Substantial,Airplane,cessna,172P,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,unknown,1.0
Accident,WPR13FA070,2012-12-15,"Ely, NV",United States,Fatal,Destroyed,Airplane,piper,PA-31T1,No,2.0,Turbo Prop,Personal,2.0,0.0,0.0,0.0,VMC,unknown,2.0
Accident,CEN13CA106,2012-12-15,"Bellview, TX",United States,Non-Fatal,Substantial,Airplane,cessna,182Q,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,ERA13CA091,2012-12-15,"Newport News, VA",United States,Non-Fatal,Substantial,Airplane,piper,PA28R,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,CEN13FA105,2012-12-15,"Amarillo, TX",United States,Fatal,Substantial,Airplane,beech,E-90,No,2.0,Turbo Prop,Personal,2.0,0.0,0.0,0.0,IMC,unknown,2.0
Accident,ERA13FA088,2012-12-16,"Parkton, NC",United States,Fatal,Substantial,Airplane,piper,PA-28-160,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,unknown,1.0
Accident,ANC13CA018,2012-12-17,"Skwentna, AK",United States,Non-Fatal,Substantial,Airplane,dehavilland,DHC-2 MK. I(L20A),No,1.0,Reciprocating,unknown,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,WPR13FA312,2012-12-17,"Yosemite Valley, CA",United States,Fatal,Substantial,Airplane,mooney,M20F,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,1.0
Accident,ERA13LA093,2012-12-18,"Calhoun, GA",United States,Fatal,Substantial,Airplane,russom roy g,HUMMEL H5,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,1.0
Accident,CEN13LA109,2012-12-18,"Grand Isle, NE",United States,Non-Fatal,Substantial,Airplane,beech,A23,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,WPR13FA073,2012-12-19,"Libby, MT",United States,Fatal,Destroyed,Airplane,beech,B100,No,2.0,Turbo Prop,Business,2.0,0.0,0.0,0.0,VMC,unknown,2.0
Accident,WPR13FA072,2012-12-19,"Payson, AZ",United States,Fatal,Substantial,Airplane,piper,PA-31-350,No,2.0,Reciprocating,unknown,1.0,0.0,0.0,0.0,IMC,unknown,1.0
Accident,ERA13LA094,2012-12-19,"Sarasota, FL",United States,Non-Fatal,Substantial,Airplane,wragg george,SKYBOLT,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,CEN13LA111,2012-12-19,"Graham, TX",United States,Non-Fatal,Substantial,Airplane,piper,L-18C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,ERA13CA090,2012-12-20,"Hot Springs, VA",United States,Non-Fatal,Substantial,Airplane,american,AA-5,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,ERA13LA095,2012-12-20,"Indian Trail, NC",United States,Non-Fatal,Substantial,Airplane,cessna,150J,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Incident,ENG13RA009,2012-12-20,"Phuket, Thailand",Thailand,Non-Fatal,Minor,Airplane,airbus,A330,No,2.0,unknown,unknown,0.0,0.0,0.0,257.0,UNK,unknown,0.0
Accident,CEN13WA146,2012-12-20,"Ruthi, Eswatini",Eswatini,Non-Fatal,Destroyed,unknown,bell,UH1H,No,0.0,unknown,Personal,0.0,1.0,0.0,3.0,UNK,unknown,1.0
Accident,CEN13LA110,2012-12-21,"Las Cruces, NM",United States,Non-Fatal,Substantial,Airplane,beech,95-B55 (T42A),No,2.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,unknown,1.0
Accident,CEN13TA113,2012-12-21,"Oklahoma City, OK",United States,Non-Fatal,Substantial,Airplane,cessna,550,No,2.0,Turbo Fan,Public Aircraft - Federal,0.0,1.0,0.0,1.0,VMC,unknown,1.0
Accident,CEN13CA112,2012-12-21,"Eveleth, MN",United States,Non-Fatal,Substantial,Airplane,cessna,172M,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,DCA13WA034,2012-12-22,"Sanikiluaq, Canada",Canada,Fatal,Substantial,unknown,swearingen,SA227,No,0.0,unknown,unknown,1.0,6.0,2.0,0.0,UNK,unknown,9.0
Accident,ERA13LA097,2012-12-23,"Lock Haven, PA",United States,Non-Fatal,Substantial,Airplane,piper,PA-28R-200,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,unknown,1.0
Accident,ERA13LA099,2012-12-23,"Boca Raton, FL",United States,Non-Fatal,Substantial,Airplane,piper,PA-28RT-201T,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,ERA13FA096,2012-12-24,"Leesburg, FL",United States,Fatal,Substantial,Airplane,piper,PA-31-350,No,2.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,unknown,2.0
Accident,CEN13LA116,2012-12-24,"San Antonio, TX",United States,Non-Fatal,Substantial,Airplane,seguine,SWIFT II,Yes,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,unknown,2.0
Accident,DCA13WA041,2012-12-25,"Heho, Bermuda",Bermuda,Non-Fatal,Substantial,unknown,fokker,100,No,0.0,unknown,unknown,0.0,0.0,11.0,62.0,UNK,unknown,11.0
Accident,ERA13CA098,2012-12-26,"Brunswick, GA",United States,Non-Fatal,Substantial,Airplane,mckay gene,RV-9A,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,unknown,2.0
Accident,ERA13WA103,2012-12-26,"Minas City, Brazil",Brazil,Fatal,Destroyed,Airplane,piper,PA28,No,1.0,unknown,Instructional,2.0,0.0,0.0,0.0,UNK,unknown,2.0
Accident,DCA13CA035,2012-12-26,"Memphis, TN",United States,Non-Fatal,Substantial,Airplane,mcdonnell douglas,MD-11F,No,3.0,Turbo Fan,unknown,0.0,0.0,0.0,3.0,IMC,unknown,0.0
Accident,CEN13CA125,2012-12-27,"Middle Bass Island, OH",United States,Non-Fatal,Substantial,Airplane,piper,PA-32-301,No,1.0,Reciprocating,unknown,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,WPR13FA076,2012-12-29,"Lakeside, CA",United States,Fatal,Substantial,Airplane,mckenzie,LANCAIR IV-P TURBINE,Yes,1.0,Turbo Prop,Personal,3.0,0.0,0.0,0.0,IMC,unknown,3.0
Accident,CEN13WA123,2012-12-29,"Guatemala, Guatemala",Guatemala,Fatal,Substantial,Airplane,piper,PA-28-235,No,1.0,Reciprocating,Unknown,2.0,0.0,1.0,0.0,UNK,unknown,3.0
Accident,CEN13CA120,2012-12-30,"Hobart, IN",United States,Non-Fatal,Substantial,Airplane,robidoux lionel,WITTMAN W 10,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,CEN13LA118,2012-12-31,"Mc Allen, TX",United States,Non-Fatal,Substantial,Airplane,piper,PA-24-250,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,WPR13LA078,2012-12-31,"Chandler, AZ",United States,Non-Fatal,Substantial,Airplane,cessna,210A,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,unknown,0.0
Accident,ERA13CA100,2012-12-31,"Rutland, VT",United States,Non-Fatal,Substantial,Airplane,raytheon aircraft company,A36,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,unknown,0.0
Accident,WPR13LA093,2012-12-31,"Las Vegas, NV",United States,Non-Fatal,Substantial,Airplane,kaufmann,VANS RV-10,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,WPR13CA079,2013-01-01,"Chiloquin, OR",United States,Non-Fatal,Substantial,Airplane,cessna,182P,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,WPR13LA082,2013-01-02,"North Las Vegas, NV",United States,Non-Fatal,Substantial,Airplane,piper,PA-60-602P,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,ERA13FA101,2013-01-02,"Jasper, AL",United States,Fatal,Destroyed,Airplane,piper,PA-30,No,2.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,unknown,3.0
Accident,CEN13LA127,2013-01-02,"Elkhart, IN",United States,Non-Fatal,Substantial,Airplane,luscombe,8,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,WPR13FA083,2013-01-03,"Oceano, CA",United States,Fatal,Substantial,Airplane,luscombe,8A,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,1.0
Accident,ERA13FA105,2013-01-04,"Palm Coast, FL",United States,Fatal,Destroyed,Airplane,beech,H35,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,unknown,3.0
Accident,ANC13CA019,2013-01-04,"Palmer, AK",United States,Non-Fatal,Substantial,Airplane,piper,PA-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,WPR13LA085,2013-01-05,"Julian, CA",United States,Non-Fatal,Substantial,Airplane,jeremiah jackson,VANS RV-10,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,unknown,1.0
Accident,CEN13WA126,2013-01-05,"Saint Pierre de Bressieux, France",France,Fatal,Substantial,Airplane,piper,PA34,No,2.0,unknown,Unknown,5.0,0.0,0.0,0.0,UNK,unknown,5.0
Accident,ANC13CA020,2013-01-05,"Skwentna, AK",United States,Non-Fatal,Substantial,Airplane,cessna,A185E,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,WPR13FA086,2013-01-07,"Woody, CA",United States,Fatal,Destroyed,Airplane,beech,V35A,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,unknown,2.0
Accident,ERA13CA107,2013-01-07,"Bear Branch, KY",United States,Non-Fatal,Substantial,Airplane,brewer james m,KR2,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,CEN13LA132,2013-01-07,"Antlers, OK",United States,Non-Fatal,Substantial,Airplane,bellanca,17-30A,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,WPR13CA088,2013-01-08,"Rialto, CA",United States,Non-Fatal,Substantial,Airplane,aeronca,7AC,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,unknown,1.0
Accident,WPR13CA089,2013-01-08,"Georgetown, CA",United States,Non-Fatal,Substantial,Airplane,stribling james l,RV4,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,unknown,1.0
Accident,CEN13CA134,2013-01-10,"Moriarty, NM",United States,Non-Fatal,Substantial,Airplane,mooney,M20C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,CEN13FA130,2013-01-11,"Maxwell, NE",United States,Fatal,Destroyed,Airplane,raytheon aircraft company,58,No,2.0,Reciprocating,Business,4.0,0.0,0.0,0.0,IMC,unknown,4.0
Accident,CEN13CA129,2013-01-11,"Alexandria, MN",United States,Non-Fatal,Substantial,Airplane,beech,65-B80,No,2.0,Reciprocating,unknown,0.0,0.0,0.0,1.0,IMC,unknown,0.0
Accident,ERA13LA112,2013-01-11,"Brandon, FL",United States,Non-Fatal,Substantial,Airplane,cessna,T182,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,WPR13CA092,2013-01-11,"Lake Pleasant, AZ",United States,Non-Fatal,Substantial,Airplane,heinz,RANS S-4 COYOTE,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,CEN13FA131,2013-01-12,"Paris, TX",United States,Fatal,Destroyed,Airplane,piper,PA46-500TP,No,1.0,Turbo Prop,Executive/corporate,3.0,0.0,0.0,0.0,IMC,unknown,3.0
Accident,ERA13FA109,2013-01-12,"Sarasota, FL",United States,Fatal,Destroyed,Airplane,benton fred d,SEAWIND 3000,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,unknown,2.0
Accident,ERA13LA110,2013-01-12,"Winder, GA",United States,Non-Fatal,Substantial,Airplane,piper,PA-28R-180,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,unknown,0.0
Accident,CEN13CA133,2013-01-12,"Ankeny, IA",United States,Non-Fatal,Substantial,Airplane,american general acft corp,AG5B,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,ERA13LA113,2013-01-13,"Manteo, NC",United States,Fatal,Destroyed,Airplane,piper,PA-34-200T,No,2.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,IMC,unknown,2.0
Accident,ERA13LA111,2013-01-13,"Dover, DE",United States,Fatal,Substantial,Airplane,piper,PA-28R-200,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,unknown,1.0
Accident,CEN13CA136,2013-01-15,"Upper Sandusky, OH",United States,Non-Fatal,Substantial,Airplane,aviat,A-1C-180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Incident,DCA13RA038,2013-01-15,"Takamatsu, Japan",Japan,Non-Fatal,Minor,Airplane,boeing,787,No,2.0,unknown,unknown,0.0,4.0,0.0,133.0,UNK,unknown,4.0
Accident,WPR13CA104,2013-01-15,"Torrance, CA",United States,Non-Fatal,Substantial,Airplane,cirrus design corp,SR22,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,ERA13FA115,2013-01-16,"Burlington, NC",United States,Fatal,Substantial,Airplane,pilatus,PC-12/45,No,1.0,Turbo Prop,Executive/corporate,1.0,0.0,0.0,0.0,IMC,unknown,1.0
Accident,CEN13FA135,2013-01-16,"Pellston, MI",United States,Fatal,Destroyed,Airplane,cessna,208B,No,1.0,Turbo Prop,unknown,1.0,0.0,0.0,0.0,VMC,unknown,1.0
Accident,DCA13LA039,2013-01-17,"Miami, FL",United States,Non-Fatal,Minor,Airplane,airbus,A340 - 300,No,4.0,Turbo Fan,unknown,0.0,0.0,0.0,397.0,VMC,unknown,0.0
Accident,CEN13CA139,2013-01-17,"Phillipsburg, OH",United States,Non-Fatal,Substantial,Airplane,piper,PA-24-250,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,CEN13WA235,2013-01-17,"Tuxtla Gutierrez, Mexico",Mexico,Fatal,Substantial,Airplane,piper,PA-31-325,No,2.0,unknown,unknown,7.0,0.0,0.0,0.0,UNK,unknown,7.0
Accident,WPR13LA094,2013-01-18,"Rock Springs, WY",United States,Non-Fatal,Substantial,Airplane,piper,PA-28-235,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,WPR13LA102,2013-01-18,"Redmond, OR",United States,Non-Fatal,Substantial,Airplane,cessna,172RG,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,WPR13CA103,2013-01-18,"Porterville, CA",United States,Non-Fatal,Substantial,Airplane,cessna,150J,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,CEN13FA137,2013-01-19,"Mangum, OK",United States,Fatal,Substantial,Airplane,beech,95-B55 (T42A),No,2.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,unknown,3.0
Accident,WPR13FA095,2013-01-19,"Boulder, UT",United States,Fatal,Substantial,Airplane,cessna,140,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,unknown,2.0
Accident,WPR13LA098,2013-01-20,"Marysville, CA",United States,Non-Fatal,Substantial,Airplane,cessna,172F,No,1.0,Reciprocating,Positioning,0.0,2.0,0.0,0.0,VMC,unknown,2.0
Accident,CEN13CA138,2013-01-20,"Erie, CO",United States,Non-Fatal,Substantial,Airplane,cessna,170B,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,unknown,1.0
Accident,WPR13CA097,2013-01-21,"Tucson, AZ",United States,Non-Fatal,Substantial,Airplane,cessna,140,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,CEN13LA141,2013-01-23,"McKinney, TX",United States,Non-Fatal,Substantial,Airplane,piper,PA-24-250,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,ERA13LA117,2013-01-23,"Danbury, CT",United States,Non-Fatal,Substantial,Airplane,cirrus design corp,SR20,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,unknown,0.0
Accident,WPR13LA101,2013-01-24,"Matlock, WA",United States,Non-Fatal,Substantial,Airplane,cessna,150L,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,0.0
Accident,CEN13CA142,2013-01-24,"Peoria, IL",United States,Non-Fatal,Substantial,Airplane,cessna,172S,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,0.0
Accident,CEN13FA143,2013-01-24,"Richwood, LA",United States,Fatal,Destroyed,Airplane,raytheon aircraft company,A36,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,IMC,unknown,4.0
